|Unnamed: 0|id|fecha|anio|mes|dia|rol|victima|sexo|edad|fecha_deceso|edad_rango|dia_semana|acusado|hora_rango|x|y|lugar|direc_norm|comuna
0|0|2016-0001|2016-01-01|2016|1|1|CONDUCTOR|MOTO|MASCULINO|19.0|2016-01-01 00:00:00|4|Friday|AUTO|4|-58.47533969|-34.68757022|AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ|PIEDRA BUENA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.|8
1|1|2016-0002|2016-01-02|2016|1|2|CONDUCTOR|AUTO|MASCULINO|70.0|2016-01-02 00:00:00|6|Saturday|PASAJEROS|1|-58.50877521|-34.66977709|AV GRAL PAZ  Y AV DE LOS CORRALES|PAZ, GRAL. AV. y DE LOS CORRALES AV.|9
2|2|2016-0003|2016-01-03|2016|1|3|CONDUCTOR|MOTO|MASCULINO|30.0|2016-01-03 00:00:00|5|Sunday|AUTO|7|-58.39040293|-34.63189362|AV ENTRE RIOS 2034|ENTRE RIOS AV. 2034|1
3|3|2016-0004|2016-01-10|2016|1|10|CONDUCTOR|MOTO|MASCULINO|18.0|SD|4|Sunday|SD|0|-58.46503904|-34.68092974|AV LARRAZABAL Y GRAL VILLEGAS CONRADO|LARRAZABAL AV. y VILLEGAS, CONRADO, GRAL.|8
4|4|2016-0005|2016-01-21|2016|1|21|CONDUCTOR|MOTO|MASCULINO|29.0|2016-02-01 00:00:00|4|Thursday|PASAJEROS|5|-58.38718297|-34.6224663|AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA |SAN JUAN AV. y SAENZ PEÃ‘A, LUIS, PRES.|1
5|5|2016-0008|2016-01-24|2016|1|24|CONDUCTOR|MOTO|MASCULINO|30.0|2016-01-24 00:00:00|5|Sunday|OBJETO FIJO|18|-58.44451316|-34.68475866|AV 27 DE FEBRERO Y AV ESCALADA|27 DE FEBRERO AV. y ESCALADA AV.|8
6|6|2016-0009|2016-01-24|2016|1|24|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|29.0|2016-01-26 00:00:00|4|Sunday|AUTO|19|-58.50095869|-34.6082544|NOGOYA Y JOAQUIN V. GONZALES|NOGOYA y GONZALEZ, JOAQUIN V.|11
7|7|2016-0010|2016-01-29|2016|1|29|CONDUCTOR|MOTO|MASCULINO|18.0|2016-01-29 00:00:00|4|Friday|AUTO|15|-58.50877521|-34.66977709|AV GENERAL PAZ Y AV DE LOS CORRALES|PAZ, GRAL. AV. y DE LOS CORRALES AV.|9
8|8|2016-0012|2016-02-08|2016|2|8|CONDUCTOR|MOTO|MASCULINO|22.0|2016-02-08 00:00:00|4|Monday|CARGAS|1|-58.38048577|-34.61303893|AV BELGRANO Y BERNARDO DE IRIGOYEN|BELGRANO AV. e IRIGOYEN, BERNARDO DE|1
9|9|2016-0013|2016-02-10|2016|2|10|PEATON|PEATON|MASCULINO|16.0|2016-02-10 00:00:00|3|Wednesday|AUTO|11|-58.39114932|-34.62477387|AV ENTRE RIOS 1366|ENTRE RIOS AV. 1366|1
10|10|2016-0015|2016-02-14|2016|2|14|PEATON|PEATON|FEMENINO|16.0|2016-02-14 00:00:00|3|Sunday|AUTO|5|-58.4376002|-34.59912758|AV SCALABRINI ORTIZ Y VERA|SCALABRINI ORTIZ, RAUL AV. y VERA|15
11|11|2016-0016|2016-02-14|2016|2|14|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|19.0|2016-02-14 00:00:00|4|Sunday|AUTO|22|-58.36882665|-34.64291993|AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO|REGIMIENTO DE PATRICIOS AV. y QUINQUELA MARTIN, BENITO|4
12|12|2016-0017|2016-02-15|2016|2|15|PEATON|PEATON|MASCULINO|59.0|2016-02-16 00:00:00|5|Monday|MOTO|16|-58.44989671|-34.65970435|MARIANO ACOSTA Y ANA MARIA JANER|ACOSTA, MARIANO y JANER, ANA MARIA|8
13|13|2016-0019|2016-02-17|2016|2|17|PEATON|PEATON|FEMENINO|65.0|2016-02-17 00:00:00|6|Wednesday|PASAJEROS|9|-58.50990884|-34.65468721|LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA |DE LA TORRE, LISANDRO y GARCIA GRANDE DE ZEQUEIRA, SEVERO|9
14|14|2016-0020|2016-02-17|2016|2|17|PEATON|PEATON|MASCULINO|59.0|2016-03-02 00:00:00|5|Wednesday|AUTO|16|-58.37952223|-34.60653282|SUIPACHA 156|SUIPACHA 156|1
15|15|2016-0021|2016-02-17|2016|2|17|CONDUCTOR|AUTO|MASCULINO|34.0|2016-02-17 00:00:00|5|Wednesday|AUTO|23|-58.45157703|-34.63063795|AV DIRECTORIO Y CURAPALIGUE|DIRECTORIO AV. y CURAPALIGUE|7
16|16|2016-0022|2016-02-21|2016|2|21|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|41.0|SD|5|Sunday|AUTO|6|-58.38144696|-34.61079875|AV 9 DE JULIO Y ADOLFO ALSINA|9 DE JULIO AV. y ALSINA, ADOLFO|1
17|17|2016-0025|2016-02-28|2016|2|28|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|34.0|2016-02-28 00:00:00|5|Sunday|AUTO|4|-58.46244952|-34.70524971|AV GRAL PAZ Y AV 27 DE FEBRERO|PAZ, GRAL. AV. y 27 DE FEBRERO AV.|8
18|18|2016-0026|2016-02-28|2016|2|28|CONDUCTOR|AUTO|MASCULINO|30.0|2016-03-04 00:00:00|5|Sunday|OBJETO FIJO|7|-58.49216191|-34.54738649|HOLMBERG Y VEDIA|HOLMBERG y VEDIA|12
19|19|2016-0027|2016-02-28|2016|2|28|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|34.0|SD|5|Sunday|AUTO|9|-58.44497874|-34.63852623|CURAPALIGUE Y AVELINO DIAZ|CURAPALIGUE AV. y DIAZ, AVELINO|7
20|20|2016-0028|2016-03-02|2016|3|2|PEATON|PEATON|MASCULINO|50.0|2016-03-02 00:00:00|5|Wednesday|CARGAS|10|-58.38199706|-34.60028648|VIAMONTE Y AV 9 DE JULIO|VIAMONTE y 9 DE JULIO AV.|1
21|21|2016-0029|2016-03-04|2016|3|4|PEATON|PEATON|MASCULINO|38.0|2016-03-04 00:00:00|5|Friday|PASAJEROS|17|-58.47378664|-34.54153077|AV CABILDO Y DEHEZA|CABILDO AV. y DEHEZA|12
22|22|2016-0031|2016-03-08|2016|3|8|CONDUCTOR|MOTO|MASCULINO|21.0|SD|4|Tuesday|PASAJEROS|12|-58.47064556|-34.69843756|AV GRAL PAZ Y AV CNEL ROCA|PAZ, GRAL. AV. y ROCA, CNEL. AV.|8
23|23|2016-0034|2016-03-12|2016|3|12|PEATON|PEATON|MASCULINO|52.0|2016-03-12 00:00:00|5|Saturday|PASAJEROS|12|-58.40623949|-34.65076549|AV AMANCIO ALCORTA Y BONAVENA|ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO|4
24|24|2016-0035|2016-03-13|2016|3|13|CONDUCTOR|MOTO|MASCULINO|34.0|2016-03-13 00:00:00|5|Sunday|PASAJEROS|6|-58.39228965|-34.60443527|AV CORRIENTES Y AV CALLAO|CORRIENTES AV. y CALLAO AV.|3
25|25|2016-0036|2016-03-14|2016|3|14|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|36.0|2016-03-14 00:00:00|5|Monday|PASAJEROS|0|-58.37813396|-34.63668504|HERRERA Y ARISTOBULO DEL VALLE|HERRERA y VALLE, ARISTOBULO DEL|4
26|26|2016-0037|2016-03-19|2016|3|19|CONDUCTOR|MOTO|MASCULINO|20.0|2016-03-19 00:00:00|4|Saturday|MOTO|11|-58.46275892|-34.64358293|AV. EVA PERON Y QUIRNO|LAFUENTE AV. y QUIRNO|7
27|27|2016-0038|2016-03-21|2016|3|21|PEATON|PEATON|MASCULINO|29.0|2016-03-21 00:00:00|4|Monday|PASAJEROS|8|-58.49683458|-34.67892743|AV GRAL PAZ COLECTORA Y ZUVIRIA|PAZ, GRAL. AV. y ZUVIRIA|8
28|28|2016-0039|2016-03-23|2016|3|23|CONDUCTOR|MOTO|MASCULINO|20.0|2016-03-23 00:00:00|4|Wednesday|PASAJEROS|1|-58.40603217|-34.6088396|BARTOLOME MITRE Y AV PUEYRREDON|MITRE, BARTOLOME y PUEYRREDON AV.|3
29|29|2016-0041|2016-03-29|2016|3|29|CONDUCTOR|MOTO|MASCULINO|54.0|2016-03-29 00:00:00|5|Tuesday|CARGAS|11|-58.4607655|-34.63350444|AV DIRECTORIO Y RIVERA INDARTE|DIRECTORIO AV. y RIVERA INDARTE AV.|7
30|30|2016-0041|2016-03-29|2016|3|29|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO||2016-03-30 00:00:00|6|Tuesday|CARGAS|11|-58.4607655|-34.63350444|AV DIRECTORIO Y RIVERA INDARTE|DIRECTORIO AV. y RIVERA INDARTE AV.|7
31|31|2016-0043|2016-03-30|2016|3|30|PEATON|PEATON|FEMENINO|56.0|2016-03-30 00:00:00|5|Wednesday|CARGAS|18|-58.47832463|-34.67494416|DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO|DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO|8
32|32|2016-0044|2016-03-31|2016|3|31|CONDUCTOR|MOTO|MASCULINO|24.0|2016-03-31 00:00:00|4|Thursday|MULTIPLE|19|-58.43213235|-34.63693953|AV JOSE MARIA MORENO Y BALBASTRO|MORENO, JOSE MARIA AV. y BALBASTRO|7
33|33|2016-0045|2016-04-11|2016|4|11|CONDUCTOR|MOTO|MASCULINO||SD|6|Monday|SD|10|-58.46743471|-34.53476874|AV GRAL PAZ Y AV DEL LIBERTADOR|PAZ, GRAL. AV. y DEL LIBERTADOR AV.|13
34|34|2016-0047|2016-04-15|2016|4|15|PEATON|PEATON|MASCULINO|41.0|2016-04-15 00:00:00|5|Friday|PASAJEROS|5|-58.38247061|-34.62571878|LIMA 1483|LIMA 1483|1
35|35|2016-0048|2016-04-15|2016|4|15|PEATON|PEATON|FEMENINO||SD|6|Friday|PASAJEROS|17|-58.44759966|-34.5917024|AV. CORRIENTES Y AV. DORREGO|CORRIENTES AV. y DORREGO AV.|15
36|36|2016-0049|2016-04-17|2016|4|17|SD|SD|SD||SD|6|Sunday|SD|0|-58.37714647568196|-34.63657525428238|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI|4
37|37|2016-0050|2016-04-19|2016|4|19|PEATON|PEATON|MASCULINO|78.0|2016-04-19 00:00:00|6|Tuesday|PASAJEROS|9|-58.47305463|-34.68550712|TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ|GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.|8
38|38|2016-0051|2016-04-20|2016|4|20|CONDUCTOR|MOTO|MASCULINO|36.0|2016-04-20 00:00:00|5|Wednesday|CARGAS|4|-58.40623949|-34.65076549|AV AMANCIO ALCORTA Y BONAVENA|ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO|4
39|39|2016-0052|2016-04-20|2016|4|20|SD|MOTO|SD||SD|6|Wednesday|SD|20|0.0|0.0|AUTOPISTA LUGONES PK 10000||13
40|40|2016-0053|2016-04-22|2016|4|22|PEATON|PEATON|MASCULINO|38.0|2016-04-22 00:00:00|5|Friday|PASAJEROS|9|-58.4842918|-34.57558053|AV TRIUNVIRATO Y AV OLAZABAL|TRIUNVIRATO AV. y OLAZABAL AV.|12
41|41|2016-0054|2016-04-23|2016|4|23|CONDUCTOR|MOTO|MASCULINO|30.0|2016-04-25 00:00:00|5|Saturday|MOTO|21|-58.48695354|-34.68795245|AU LUIS DELLEPIANE Y AV GRAL PAZ|AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.|8
42|42|2016-0055|2016-04-25|2016|4|25|PEATON|PEATON|MASCULINO|79.0|2016-04-28 00:00:00|6|Monday|CARGAS|20|-58.40021959|-34.57964781|RAMON CASTILLA Y AV FIGUEROA ALCORTA|CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.|14
43|43|2016-0056|2016-04-26|2016|4|26|CONDUCTOR|MOTO|MASCULINO|26.0|2016-04-26 00:00:00|4|Tuesday|OBJETO FIJO|4|-58.42957885|-34.57660058|AV LUIS MARIA CAMPOS 30|CAMPOS, LUIS M. AV. 30|14
44|44|2016-0058|2016-05-04|2016|5|4|PEATON|PEATON|FEMENINO|57.0|2016-05-08 00:00:00|5|Wednesday|MOTO|14|-58.38247542|-34.62556293|LIMA 1471|LIMA 1471|1
45|45|2016-0059|2016-05-08|2016|5|8|PEATON|PEATON|MASCULINO|37.0|2016-05-26 00:00:00|5|Sunday|PASAJEROS|16|-58.38222219|-34.62728101|PASAJE CIUDADELA Y LIMA OESTE|CIUDADELA y LIMA|1
46|46|2016-0064|2016-05-14|2016|5|14|PEATON|PEATON|MASCULINO|20.0|SD|4|Saturday|PASAJEROS|18|-58.49485242|-34.62953445|AV JUAN B JUSTO Y AV CARRASCO|JUSTO, JUAN B. AV. y CARRASCO AV.|10
47|47|2016-0065|2016-05-20|2016|5|20|PEATON|PEATON|MASCULINO|20.0|2016-05-20 00:00:00|4|Friday|AUTO|14|-58.45227946|-34.61068024|AV GAONA Y ESPINOSA|GAONA AV. y ESPINOSA|6
48|48|2016-0067|2016-05-21|2016|5|21|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|30.0|SD|5|Saturday|PASAJEROS|17|-58.48455411|-34.6751276|AV LISANDRO DE LA TORRE Y SARAZA|DE LA TORRE, LISANDRO y SARAZA|8
49|49|2016-0068|2016-05-22|2016|5|22|CONDUCTOR|MOTO|MASCULINO|58.0|SD|5|Sunday|PASAJEROS|22|-58.39056593|-34.58418569|AV FIGUEROA ALCORTA Y AV PUEYRREDON|FIGUEROA ALCORTA, PRES. AV. y PUEYRREDON AV.|2
50|50|2016-0069|2016-05-23|2016|5|23|CONDUCTOR|AUTO|MASCULINO|30.0|2016-05-23 00:00:00|5|Monday|CARGAS|3|-58.39118948|-34.62704273|AV ENTRE RIOS Y PASAJE FILIBERTO|ENTRE RIOS AV. y FILIBERTO|3
51|51|2016-0073|2016-06-11|2016|6|11|CONDUCTOR|MOTO|MASCULINO|23.0|SD|4|Saturday|CARGAS|15|-58.49021952|-34.62025108|MAGARIÑOS CERVANTES 3900|MAGARIÃ‘OS CERVANTES, A. 3900|10
52|52|2016-0074|2016-06-12|2016|6|12|CONDUCTOR|AUTO|MASCULINO|60.0|SD|6|Sunday|AUTO|6|-58.49896559|-34.67732118|AV GRAL PAZ Y RODOLFO SCAPINO|PAZ, GRAL. AV. y SCAPINO, RODOLFO|8
53|53|2016-0075|2016-06-12|2016|6|12|PEATON|PEATON|MASCULINO|42.0|2016-06-12 00:00:00|5|Sunday|AUTO|23|-58.47461076|-34.66874679|AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA|AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MIRALLA|8
54|54|2016-0076|2016-06-13|2016|6|13|PEATON|PEATON|FEMENINO|53.0|2016-06-13 00:00:00|5|Monday|PASAJEROS|16|-58.46210891|-34.60356211|AV SAN MARTIN Y CAMARONES|SAN MARTIN AV. y CAMARONES|15
55|55|2016-0077|2016-06-13|2016|6|13|PEATON|PEATON|FEMENINO||SD|6|Monday|PASAJEROS|21|-58.3702777|-34.60536123|TTEG JUAN D PERON Y AVDA LEANDRO N ALEM|PERON, JUAN DOMINGO, TTE. GENERAL y ALEM, LEANDRO N. AV.|1
56|56|2016-0078|2016-06-13|2016|6|13|CONDUCTOR|MOTO|MASCULINO|30.0|SD|5|Monday|MOTO|23|-58.40491455|-34.6146383|AV BELGRANO Y AV JUJUY|BELGRANO AV. y JUJUY AV.|3
57|57|2016-0079|2016-06-16|2016|6|16|CONDUCTOR|AUTO|FEMENINO|51.0|SD|5|Thursday|AUTO|17|-58.45504154|-34.54864492|AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO|DEL LIBERTADOR AV. y UDAONDO, GUILLERMO AV.|13
58|58|2016-0080|2016-06-18|2016|6|18|CONDUCTOR|AUTO|MASCULINO|60.0|SD|6|Saturday|SD|6|-58.52927982|-34.63931752|AV GRAL PAZ Y AV RIVADAVIA|PAZ, GRAL. AV. y RIVADAVIA AV.|9
59|59|2016-0081|2016-06-22|2016|6|22|CONDUCTOR|MOTO|MASCULINO|40.0|SD|5|Wednesday|AUTO|7|-58.4872106|-34.55904606|AV CRISOLOGO LARRALDE Y MACHAIN|LARRALDE, CRISOLOGO AV. y MACHAIN|12
60|60|2016-0082|2016-06-27|2016|6|27|PEATON|PEATON|MASCULINO|87.0|2016-07-05 00:00:00|6|Monday|AUTO|18|-58.42273092|-34.64228803|AV LA PLATA 2384|LA PLATA AV. 2384|4
61|61|2016-0083|2016-06-28|2016|6|28|PEATON|PEATON|FEMENINO|76.0|2016-06-29 00:00:00|6|Tuesday|MOTO|20|-58.44788671|-34.62539009|AV JUAN B ALBERDI Y PUAN|ALBERDI, JUAN BAUTISTA AV. y PUAN|6
62|62|2016-0084|2016-06-29|2016|6|29|PEATON|PEATON|MASCULINO|57.0|2016-07-08 00:00:00|5|Wednesday|PASAJEROS|22|-58.38110563|-34.60135531|CARLOS PELLEGRINI Y TUCUMAN|PELLEGRINI, CARLOS y TUCUMAN|1
63|63|2016-0085|2016-06-29|2016|6|29|SD|MOTO|MASCULINO||SD|6|Wednesday|OTRO|22|-58.42378834|-34.657341|AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO|RABANAL, FRANCISCO, INTENDENTE AV. y EREZCANO|4
64|64|2016-0086|2016-06-30|2016|6|30|PEATON|PEATON|MASCULINO|75.0|2016-07-01 00:00:00|6|Thursday|PASAJEROS|16|-58.48727942|-34.63652467|AV OLIVERA Y RAMON FALCON|OLIVERA AV. y FALCON, RAMON L.,CNEL.|10
65|65|2016-0087|2016-07-03|2016|7|3|CONDUCTOR|MOTO|MASCULINO|23.0|2016-07-03 00:00:00|4|Saturday|OBJETO FIJO|0|-58.37864583|-34.62907067|AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.|1
66|66|2016-0088|2016-07-11|2016|7|11|PEATON|PEATON|FEMENINO|70.0|2016-07-14 00:00:00|6|Monday|AUTO|15|-58.5015175|-34.56767549|CERETTI Y NUÑEZ|CERETTI y NUÃ‘EZ|12
67|67|2016-0089|2016-07-14|2016|7|14|PEATON|PEATON|MASCULINO|35.0|2016-07-14 00:00:00|5|Thursday|AUTO|6|-58.43233425|-34.55185825|AV LUGONES Y LA PAMPA|LUGONES, LEOPOLDO AV. y LA PAMPA|13
68|68|2016-0090|2016-07-14|2016|7|14|PEATON|PEATON|MASCULINO|60.0|2016-07-15 00:00:00|6|Thursday|PASAJEROS|22|-58.41971993|-34.6111224|JERONIMO SALGUERO Y AV RIVADAVIA|SALGUERO, JERONIMO y RIVADAVIA AV.|5
69|69|2016-0092|2016-07-15|2016|7|15|CONDUCTOR|MOTO|MASCULINO|24.0|2016-07-15 00:00:00|4|Friday|CARGAS|11|-58.46743471|-34.53476874|AV GRAL PAZ Y AV LIBERTADOR |PAZ, GRAL. AV. y DEL LIBERTADOR AV.|13
70|70|2016-0093|2016-07-17|2016|7|17|CONDUCTOR|AUTO|MASCULINO|35.0|2016-07-19 00:00:00|5|Sunday|AUTO|3|-58.44362126|-34.62301748|AV JUAN B ALBERDI Y EMILIO MITRE|ALBERDI, JUAN BAUTISTA AV. y MITRE, EMILIO|6
71|71|2016-0095|2016-07-23|2016|7|23|CONDUCTOR|MOTO|MASCULINO|29.0|2016-07-23 00:00:00|4|Saturday|AUTO|6|-58.51713095|-34.59546519|MERCEDES Y AV GRAL MOSCONI|MERCEDES y MOSCONI GENERAL AV.|11
72|72|2016-0096|2016-07-25|2016|7|25|CONDUCTOR|MOTO|MASCULINO||SD|6|Monday|CARGAS|7|-58.47433193007387|-34.66684950051973|AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3|AUTOPISTA DELLEPIANE LUIS TTE. GRAL.|8
73|73|2016-0097|2016-07-26|2016|7|26|PEATON|PEATON|MASCULINO|80.0|2016-08-12 00:00:00|6|Tuesday|AUTO|18|-58.39038605|-34.6156281|SOLIS Y MEXICO|SOLIS y MEXICO|1
74|74|2016-0098|2016-07-27|2016|7|27|CONDUCTOR|MOTO|FEMENINO|43.0|SD|5|Wednesday|CARGAS|16|-58.40042405|-34.62356174|AV SAN JUAN Y ALBERTI|SAN JUAN AV. y ALBERTI|3
75|75|2016-0099|2016-07-29|2016|7|29|CONDUCTOR|CARGAS|MASCULINO|45.0|SD|5|Friday|CARGAS|16|-58.52340614|-34.59798754|AV GRAL MOSCONI Y AV GRAL PAZ|MOSCONI GENERAL AV. y PAZ, GRAL. AV.|11
76|76|2016-0100|2016-08-03|2016|8|3|CONDUCTOR|MOTO|MASCULINO|57.0|2016-08-03 00:00:00|5|Wednesday|OBJETO FIJO|23|-58.49491054|-34.54795581|AV GRAL PAZ  Y DONADO|PAZ, GRAL. AV. y DONADO|12
77|77|2016-0101|2016-08-07|2016|8|7|SD|SD|MASCULINO|67.0|SD|6|Sunday|SD|19|-58.52932872|-34.65014993|AV GRAL PAZ Y JORGE CHAVEZ|PAZ, GRAL. AV. y CHAVEZ, JORGE|9
78|78|2016-0102|2016-08-10|2016|8|10|CONDUCTOR|MOTO|MASCULINO|29.0|SD|4|Wednesday|CARGAS|23|-58.50011639|-34.67316502|AV EVA PERON Y JOSE LEON SUAREZ|PERON, EVA AV. y SUAREZ, JOSE LEON|9
79|79|2016-0104|2016-08-14|2016|8|14|CONDUCTOR|MOTO|MASCULINO|21.0|2016-08-15 00:00:00|4|Sunday|PASAJEROS|21|-58.46635001|-34.65624369|ZINNY Y AV SANTIAGO DE COMPOSTELA|ZINNY y SANTIAGO DE COMPOSTELA AV.|9
80|80|2016-0105|2016-08-17|2016|8|17|PEATON|PEATON|MASCULINO|19.0|2016-08-26 00:00:00|4|Wednesday|PASAJEROS|0|-58.45343236|-34.58435809|AV FEDERICO LACROZE Y FRAGA|LACROZE, FEDERICO AV. y FRAGA|15
81|81|2016-0106|2016-08-19|2016|8|19|PEATON|PEATON|MASCULINO|38.0|SD|5|Friday|PASAJEROS|21|-58.38090932|-34.58927731|CARLOS PELLEGRINI Y AV DEL LIBERTADOR|PELLEGRINI, CARLOS y DEL LIBERTADOR AV.|1
82|82|2016-0107|2016-08-20|2016|8|20|CONDUCTOR|MOTO|MASCULINO|21.0|SD|4|Saturday|AUTO|8|-58.37157668|-34.65429986|AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.|4
83|83|2016-0109|2016-08-24|2016|8|24|CONDUCTOR|AUTO|FEMENINO|53.0|2016-08-24 00:00:00|5|Wednesday|OBJETO FIJO|5|-58.52280139|-34.63659934|AUTOPISTA PERITO MORENO Y BARRAGAN|AUTOPISTA PERITO MORENO y BARRAGAN|9
84|84|2016-0110|2016-08-24|2016|8|24|PEATON|PEATON|MASCULINO|57.0|SD|5|Wednesday|SD|20|-58.51232237|-34.6590353|AV ALBERDI Y CARHUE|ALBERDI, JUAN BAUTISTA AV. y CARHUE|9
85|85|2016-0111|2016-08-25|2016|8|25|CONDUCTOR|MOTO|MASCULINO|27.0|2016-08-25 00:00:00|4|Thursday|CARGAS|9|-58.47461905|-34.57663634|AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA|LUGONES y LA PAMPA|15
86|86|2016-0112|2016-08-27|2016|8|27|CONDUCTOR|MOTO|MASCULINO|24.0|2016-08-27 00:00:00|4|Saturday|OBJETO FIJO|4|-58.38268809|-34.62282019|AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI|AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI|1
87|87|2016-0113|2016-08-27|2016|8|27|PEATON|PEATON|FEMENINO|60.0|SD|6|Saturday|PASAJEROS|16|-58.49603546|-34.64564271|AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL|ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL|9
88|88|2016-0114|2016-08-31|2016|8|31|CICLISTA|BICICLETA|FEMENINO|55.0|2016-08-31 00:00:00|5|Wednesday|CARGAS|11|-58.41848605|-34.59394733|SALGUERO 1410|SALGUERO, JERONIMO 1410|14
89|89|2016-0115|2016-09-02|2016|9|2|SD|SD|MASCULINO||SD|6|Friday|CARGAS|11|-58.48935041|-34.54917673|ARIAS Y TRONADOR|ARIAS y TRONADOR|12
90|90|2016-0116|2016-09-02|2016|9|2|CONDUCTOR|MOTO|MASCULINO|30.0|2016-09-02 00:00:00|5|Friday|AUTO|20|-58.44451316|-34.68475866|AV 27 DE FEBRERO Y AV ESCALADA|27 DE FEBRERO AV. y ESCALADA AV.|8
91|91|2016-0117|2016-09-03|2016|9|3|CONDUCTOR|AUTO|MASCULINO|43.0|SD|5|Saturday|AUTO|15|-58.39936478|-34.58271474|AV DEL LIBERTADOR Y TAGLE|DEL LIBERTADOR AV. y TAGLE|14
92|92|2016-0118|2016-09-04|2016|9|4|CONDUCTOR|AUTO|MASCULINO|27.0|2016-09-04 00:00:00|4|Sunday|AUTO|3|-58.37936704|-34.62694503|AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9|1
93|93|2016-0119|2016-09-04|2016|9|4|PASAJERO_ACOMPAÑANTE|SD|FEMENINO||SD|6|Sunday|SD|6|-58.49659234|-34.56353635|CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO|LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.|12
94|94|2016-0122|2016-09-13|2016|9|13|CICLISTA|BICICLETA|MASCULINO|49.0|2016-09-13 00:00:00|5|Tuesday|PASAJEROS|7|-58.47256391|-34.65194557|AV EVA PERON 4233|PERON, EVA AV. 4233|9
95|95|2016-0123|2016-09-14|2016|9|14|CONDUCTOR|MOTO|FEMENINO|58.0|SD|5|Wednesday|AUTO|9|-58.45130953|-34.64053676|AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO|ASAMBLEA AV. y BONORINO, ESTEBAN, CNEL. AV.|7
96|96|2016-0124|2016-09-16|2016|9|16|PEATON|PEATON|MASCULINO|67.0|SD|6|Friday|PASAJEROS|15|-58.46271207|-34.62884871|AVDA RIVADAVIA Y RIVERA INDARTE|RIVADAVIA AV. y RIVERA INDARTE AV.|7
97|97|2016-0125|2016-09-17|2016|9|17|CONDUCTOR|MOTO|MASCULINO|30.0|SD|5|Saturday|MOTO|12|-58.49020869|-34.64243791|AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI|AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.|10
98|98|2016-0126|2016-09-18|2016|9|18|CONDUCTOR|AUTO|MASCULINO|37.0|SD|5|Sunday|CARGAS|22|-58.52572109|-34.62125906|IRIGOYEN Y TINOGASTA|IRIGOYEN y TINOGASTA|10
99|99|2016-0126|2016-09-18|2016|9|18|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|60.0|SD|6|Sunday|CARGAS|22|-58.52572109|-34.62125906|IRIGOYEN Y TINOGASTA|IRIGOYEN y TINOGASTA|10
